CAS.No,Parameter,Results,Units,LOQ,Dilution,Matrix,Lab,Street,Client_ID,Collection_date,Analysis_date,Project_ID
67-63-0,Isopropanol,ND,ug/m3,5.9,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
80-62-6,Methyl Methacrylate,ND,ug/m3,9.8,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
1634-04-4,Methyl tert-butyl ether (MTBE),ND,ug/m3,8.7,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
64164,Methylene chloride,9.1999999999999993,ug/m3,8.4,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
142-82-5,n-Heptane,34,ug/m3,9.9,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
110-54-3,n-Hexane,38,ug/m3,8.5,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
95-47-6,o-Xylene,24,ug/m3,10,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
1330-20-7P/M,p- & m- Xylenes,86,ug/m3,10,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
622-96-8,p-Ethyltoluene,ND,ug/m3,59,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
115-07-01,Propylene,320,ug/m3,4.1,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
100-42-5,Styrene,ND,ug/m3,10,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
127-18-4,Tetrachloroethylene,ND,ug/m3,16,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
109-99-9,Tetrahydrofuran,ND,ug/m3,7.1,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
108-88-3,Toluene,220,ug/m3,9.1,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
156-60-5,"trans-1,2-Dichloroethylene",ND,ug/m3,9.5,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,11,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
65386,Trichloroethylene,ND,ug/m3,6.5,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
75-69-4,Trichlorofluoromethane (Freon 11),ND,ug/m3,14,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
108-05-4,Vinyl acetate,ND,ug/m3,17,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
63923,Vinyl Chloride,ND,ug/m3,12,23.66,SV,York,66 North 8th Street,SV-1,08/30/2012,09/07/2012,13CVCP101K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,11,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,13,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,15,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,11,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,7.9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,7.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,15,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
95-63-6,"1,2,4-Trimethylbenzene",ND,ug/m3,48,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,15,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,12,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,7.9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,9.1,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,14,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,19,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
106-99-0,"1,3-Butadiene",73,ug/m3,8.5,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,12,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,12,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
123-91-1,"1,4-Dioxane",ND,ug/m3,71,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
78-93-3,2-Butanone,82,ug/m3,5.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
591-78-6,2-Hexanone,25,ug/m3,16,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
67-64-1,Acetone,1200,ug/m3,4.7,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
71-43-2,Benzene,24,ug/m3,6.3,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
100-44-7,Benzyl chloride,ND,ug/m3,10,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-27-4,Bromodichloromethane,ND,ug/m3,12,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-25-2,Bromoform,ND,ug/m3,20,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
74-83-9,Bromomethane,ND,ug/m3,7.6,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-15-0,Carbon disulfide,19,ug/m3,6.1,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
56-23-5,Carbon tetrachloride,ND,ug/m3,6.2,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
108-90-7,Chlorobenzene,ND,ug/m3,9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-00-3,Chloroethane,ND,ug/m3,5.2,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
67-66-3,Chloroform,ND,ug/m3,9.6,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
74-87-3,Chloromethane,ND,ug/m3,4.1,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,7.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,8.9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
110-82-7,Cyclohexane,ND,ug/m3,6.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
124-48-1,Dibromochloromethane,ND,ug/m3,16,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,9.7,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
141-78-6,Ethyl acetate,ND,ug/m3,7.1,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
100-41-4,Ethyl Benzene,26,ug/m3,8.5,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
87-68-3,Hexachlorobutadiene,ND,ug/m3,21,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
67-63-0,Jsopropanol,290,ug/m3,4.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
80-62-6,Methyl Methacrylate,ND,ug/m3,8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
1634-04-4,Methyl tert-butyl ether (MTBE),ND,ug/m3,7.1,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
64164,Methylene chloride,ND,ug/m3,6.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
142-82-5,n-Heptane,19,ug/m3,8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
110-54-3,n-Hexane,33,ug/m3,6.9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
95-47-6,o-Xylene,31,ug/m3,8.5,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
1330-20-7P/M,p- & m- Xylenes,99,ug/m3,8.5,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
622-96-8,p-Ethyltoluene,ND,ug/m3,48,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
115-07-01,Propylene,840,ug/m3,3.4,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
100-42-5,Styrene,ND,ug/m3,8.4,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
127-18-4,Tetrachloroethylene,ND,ug/m3,13,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
109-99-9,Tetrahydrofuran,ND,ug/m3,5.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
108-88-3,Toluene,120,ug/m3,7.4,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
156-60-5,"trans-1,2-Dichloroethylene",ND,ug/m3,7.8,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
10061-02-6,"trans-1,3-Dichloropropylene",ND,ug/m3,8.9,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
65386,Trichloroethylene,ND,ug/m3,5.3,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
75-69-4,Trichlorofluoromethane (Freon 11),ND,ug/m3,11,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
108-05-4,Vinyl acetate,ND,ug/m3,14,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
63923,Vinyl Chloride,ND,ug/m3,10,19.31,SV,York,66 North 8th Street,SV-2,08/30/2012,09/07/2012,13CVCP101K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,9.5,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,12,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,13,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,9.5,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,7.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,6.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,13,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
95-63-6,"1,2,4-Trimethylbenzene",45,ug/m3,43,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,13,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,11,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,7.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,8.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,12,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,17,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
106-99-0,"1,3-Butadiene",37,ug/m3,7.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,11,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,11,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
123-91-1,"1,4-Dioxane",ND,ug/m3,63,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
78-93-3,2-Butanone,59,ug/m3,5.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
591-78-6,2-Hexanone,17,ug/m3,14,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,7.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
67-64-1,Acetone,810,ug/m3,4.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
71-43-2,Benzene,21,ug/m3,5.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
100-44-7,Benzyl chloride,ND,ug/m3,9.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-27-4,Bromodichloromethane,ND,ug/m3,11,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-25-2,Bromoform,ND,ug/m3,18,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
74-83-9,Bromomethane,ND,ug/m3,6.8,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-15-0,Carbon disulfide,28,ug/m3,5.4,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
56-23-5,Carbon tetrachloride,ND,ug/m3,5.5,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
108-90-7,Chlorobenzene,ND,ug/m3,8.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-00-3,Chloroethane,ND,ug/m3,4.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
67-66-3,Chloroform,ND,ug/m3,8.5,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
74-87-3,Chloromethane,ND,ug/m3,3.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,6.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,7.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
110-82-7,Cyclohexane,ND,ug/m3,6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
124-48-1,Dibromochloromethane,ND,ug/m3,14,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-71-8,Dichlorodifluoromethane,ND,ug/m3,8.7,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
141-78-6,Ethyl acetate,ND,ug/m3,6.3,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
100-41-4,Ethyl Benzene,30,ug/m3,7.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
87-68-3,Hexachlorobutadiene,ND,ug/m3,19,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
67-63-0,Jsopropanol,26,ug/m3,4.3,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
80-62-6,Methyl Methacrylate,ND,ug/m3,7.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
1634-04-4,Methyl tert-butyl ether (MTBE),ND,ug/m3,6.3,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
64164,Methylene chloride,ND,ug/m3,6.1,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
142-82-5,n-Heptane,21,ug/m3,7.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
110-54-3,n-Hexane,36,ug/m3,6.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
95-47-6,o-Xylene,35,ug/m3,7.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
1330-20-7P/M,p- & m- Xylenes,120,ug/m3,7.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
622-96-8,p-Ethyltoluene,ND,ug/m3,43,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
115-07-01,Propylene,ND,ug/m3,3,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
100-42-5,Styrene,ND,ug/m3,7.5,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
127-18-4,Tetrachloroethylene,ND,ug/m3,12,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
109-99-9,Tetrahydrofuran,ND,ug/m3,5.2,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
108-88-3,Toluene,130,ug/m3,6.6,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
156-60-5,"trans-1,2-Dichloroethylene",ND,NA,6.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
10061-02-6,"trans-1,3-Dichloropropylene",ND,NA,7.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
65386,Trichloroethylene,ND,NA,4.7,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
75-69-4,Trichlorofluoromethane (Freon 11),ND,NA,9.8,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
108-05-4,Vinyl acetate,ND,NA,12,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
63923,Vinyl Chloride,ND,NA,8.9,17.2,SV,York,66 North 8th Street,SV-3,08/30/2012,09/07/2012,13CVCP101K
71-55-6,"1,1,1-Trichloroethane",ND,ug/m3,0.37,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
79-34-5,"1,1,2,2-Tetrachloroethane",ND,ug/m3,0.47,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
76-13-1,"1,1,2-Trichloro-1,2,2-trifluoroethane (Freon 113)",ND,ug/m3,0.52,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
79-00-5,"1,1,2-Trichloroethane",ND,ug/m3,0.37,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-34-3,"1,1-Dichloroethane",ND,ug/m3,0.27,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-35-4,"1,1-Dichloroethylene",ND,ug/m3,0.27,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
120-82-1,"1,2,4-Trichlorobenzene",ND,ug/m3,0.5,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
95-63-6,"1,2,4-Trimethylbenzene",ND,ug/m3,1.7,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
106-93-4,"1,2-Dibromoethane",ND,ug/m3,0.52,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
95-50-1,"1,2-Dichlorobenzene",ND,ug/m3,0.41,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
107-06-2,"1,2-Dichloroethane",ND,ug/m3,0.27,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
78-87-5,"1,2-Dichloropropane",ND,ug/m3,0.31,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
76-14-2,"1,2-Dichlorotetrafluoroethane",ND,ug/m3,0.47,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
108-67-8,"1,3,5-Trimethylbenzene",ND,ug/m3,0.67,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
106-99-0,"1,3-Butadiene",ND,ug/m3,0.29,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
541-73-1,"1,3-Dichlorobenzene",ND,ug/m3,0.41,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
106-46-7,"1,4-Dichlorobenzene",ND,ug/m3,0.41,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
123-91-1,"1,4-Dioxane",ND,ug/m3,2.4,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
78-93-3,2-Butanone,2.8,ug/m3,0.2,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
591-78-6,2-Hexanone,ND,ug/m3,0.56,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
108-10-1,4-Methyl-2-pentanone,ND,ug/m3,0.28,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
67-64-1,Acetone,18,ug/m3,0.16,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
71-43-2,Benzene,0.54,ug/m3,0.22,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
100-44-7,Benzyl chloride,ND,ug/m3,0.35,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-27-4,Bromodichloromethane,ND,ug/m3,0.42,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-25-2,Bromoform,ND,ug/m3,0.7,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
74-83-9,Bromomethane,ND,ug/m3,0.26,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-15-0,Carbon disulfide,0.95,ug/m3,0.21,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
56-23-5,Carbon tetrachloride,ND,ug/m3,0.21,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
108-90-7,Chlorobenzene,ND,ug/m3,0.31,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-00-3,Chloroethane,ND,ug/m3,0.18,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
67-66-3,Chloroform,ND,ug/m3,0.33,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
74-87-3,Chloromethane,1.2,ug/m3,0.14,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
156-59-2,"cis-1,2-Dichloroethylene",ND,ug/m3,0.27,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
10061-01-5,"cis-1,3-Dichloropropylene",ND,ug/m3,0.31,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
110-82-7,Cyclohexane,ND,ug/m3,0.23,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
124-48-1,Dibromochloromethane,ND,ug/m3,0.54,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
75-71-8,Dichlorodifluoromethane,1.9,ug/m3,0.34,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
141-78-6,Ethyl acetate,2,ug/m3,0.24,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
100-41-4,Ethyl Benzene,ND,ug/m3,0.29,0.66666,Outdoor Ambient Air,York,66 North 8th Street,AO,08/30/2012,09/07/2012,13CVCP101K
